dataset - sampling - sim_type - seed - n_SGD - lr - decay - p - force - gpu - mu
['CIFAR10_nbal_0.01', 'random', 'any', '0', '100', '0.05', '1.0', '0.1', 'True', '0']
number of iterations 1000
batch size 50
percentage of sampled clients 0.1
metric_period 5
regularization term 0.0
CIFAR10_nbal_0.01_random_any_i1000_N100_lr0.05_B50_d1.0_p0.1_m5_0
./data/CIFAR10_nbal_0.01_train_100.pkl
./data/CIFAR10_nbal_0.01_test_100.pkl
number fo sampled clients 10
CNN_CIFAR_dropout(
  (conv1): Conv2d(3, 32, kernel_size=(3, 3), stride=(1, 1))
  (conv2): Conv2d(32, 64, kernel_size=(3, 3), stride=(1, 1))
  (conv3): Conv2d(64, 64, kernel_size=(3, 3), stride=(1, 1))
  (fc1): Linear(in_features=1024, out_features=64, bias=True)
  (fc2): Linear(in_features=64, out_features=10, bias=True)
  (dropout): Dropout(p=0.2, inplace=False)
)
Clients' weights: [0.00206186 0.00206186 0.00206186 0.00206186 0.00206186 0.00206186
 0.00206186 0.00206186 0.00206186 0.00206186 0.00515464 0.00515464
 0.00515464 0.00515464 0.00515464 0.00515464 0.00515464 0.00515464
 0.00515464 0.00515464 0.00515464 0.00515464 0.00515464 0.00515464
 0.00515464 0.00515464 0.00515464 0.00515464 0.00515464 0.00515464
 0.00515464 0.00515464 0.00515464 0.00515464 0.00515464 0.00515464
 0.00515464 0.00515464 0.00515464 0.00515464 0.01030928 0.01030928
 0.01030928 0.01030928 0.01030928 0.01030928 0.01030928 0.01030928
 0.01030928 0.01030928 0.01030928 0.01030928 0.01030928 0.01030928
 0.01030928 0.01030928 0.01030928 0.01030928 0.01030928 0.01030928
 0.01030928 0.01030928 0.01030928 0.01030928 0.01030928 0.01030928
 0.01030928 0.01030928 0.01030928 0.01030928 0.01546392 0.01546392
 0.01546392 0.01546392 0.01546392 0.01546392 0.01546392 0.01546392
 0.01546392 0.01546392 0.01546392 0.01546392 0.01546392 0.01546392
 0.01546392 0.01546392 0.01546392 0.01546392 0.01546392 0.01546392
 0.02061856 0.02061856 0.02061856 0.02061856 0.02061856 0.02061856
 0.02061856 0.02061856 0.02061856 0.02061856]
====> i: 0 Loss: 2.2880828999981433 Test Accuracy: 11.129896907216494
====> i: 361 Loss: 1.5923857910270545 Server Test Accuracy: 49.36082474226805
====> i: 366 Loss: 1.3596710694204899 Server Test Accuracy: 51.80412371134021
====> i: 371 Loss: 1.5457756336202326 Server Test Accuracy: 51.71134020618556
====> i: 376 Loss: 1.4443211851967979 Server Test Accuracy: 53.83505154639175
====> i: 381 Loss: 1.534208046683331 Server Test Accuracy: 52.43298969072165
====> i: 386 Loss: 1.430925162996828 Server Test Accuracy: 52.175257731958766
====> i: 391 Loss: 1.4310521115193657 Server Test Accuracy: 52.103092783505154
====> i: 396 Loss: 2.1085163216308223 Server Test Accuracy: 37.27835051546391
====> i: 401 Loss: 1.5616244976053533 Server Test Accuracy: 48.175257731958766
====> i: 406 Loss: 1.3589293594827356 Server Test Accuracy: 52.21649484536083
====> i: 411 Loss: 1.551355322120116 Server Test Accuracy: 51.27835051546392
====> i: 416 Loss: 1.2476434984772475 Server Test Accuracy: 54.78350515463917
====> i: 421 Loss: 1.544541258449407 Server Test Accuracy: 51.0
====> i: 426 Loss: 1.5565791409040235 Server Test Accuracy: 47.34020618556701
====> i: 431 Loss: 1.4560752738689635 Server Test Accuracy: 50.75257731958762
====> i: 436 Loss: 1.656947600641816 Server Test Accuracy: 49.268041237113394
====> i: 441 Loss: 1.4599114634327053 Server Test Accuracy: 50.5979381443299
====> i: 446 Loss: 1.2461151488048514 Server Test Accuracy: 54.38144329896907
====> i: 451 Loss: 1.410454634630803 Server Test Accuracy: 52.77319587628866
====> i: 456 Loss: 1.3630395122102856 Server Test Accuracy: 53.42268041237114
====> i: 461 Loss: 1.792651621106359 Server Test Accuracy: 46.72164948453609
====> i: 466 Loss: 1.5003472411755434 Server Test Accuracy: 52.10309278350516
====> i: 471 Loss: 1.5810736803664376 Server Test Accuracy: 48.48453608247423
====> i: 476 Loss: 1.3276662845740617 Server Test Accuracy: 54.68041237113402
====> i: 481 Loss: 2.2582865816339384 Server Test Accuracy: 40.02061855670103
====> i: 486 Loss: 1.3935660912511276 Server Test Accuracy: 52.91752577319588
====> i: 491 Loss: 1.5158855723197926 Server Test Accuracy: 52.4020618556701
====> i: 496 Loss: 1.7007172009225973 Server Test Accuracy: 47.164948453608254
====> i: 501 Loss: 1.256722003098616 Server Test Accuracy: 54.113402061855666
====> i: 506 Loss: 1.466018859842389 Server Test Accuracy: 52.175257731958766
====> i: 511 Loss: 1.279085514563875 Server Test Accuracy: 53.81443298969073
====> i: 516 Loss: 1.3270781674643153 Server Test Accuracy: 53.15463917525773
====> i: 521 Loss: 1.1672418807585214 Server Test Accuracy: 56.45360824742268
====> i: 526 Loss: 1.5432029534246505 Server Test Accuracy: 51.690721649484544
====> i: 531 Loss: 1.4838461132854532 Server Test Accuracy: 51.618556701030926
====> i: 536 Loss: 1.3908511001731931 Server Test Accuracy: 51.30927835051547
====> i: 541 Loss: 1.4383369140403786 Server Test Accuracy: 52.53608247422681
====> i: 546 Loss: 1.1502348537604834 Server Test Accuracy: 57.98969072164948
====> i: 551 Loss: 1.4445325138181753 Server Test Accuracy: 51.20618556701031
====> i: 556 Loss: 1.2869189003079209 Server Test Accuracy: 54.319587628865975
====> i: 561 Loss: 1.3914444360843636 Server Test Accuracy: 54.5360824742268
====> i: 566 Loss: 1.1598840211470103 Server Test Accuracy: 56.65979381443299
====> i: 571 Loss: 1.1788838360112968 Server Test Accuracy: 57.422680412371136
====> i: 576 Loss: 1.2448989537573354 Server Test Accuracy: 54.97938144329896
====> i: 581 Loss: 1.6645563768050107 Server Test Accuracy: 49.78350515463917
====> i: 586 Loss: 1.1916154348973147 Server Test Accuracy: 55.98969072164949
====> i: 591 Loss: 1.4328781060336793 Server Test Accuracy: 51.092783505154635
====> i: 596 Loss: 1.402977278275588 Server Test Accuracy: 54.30927835051548
====> i: 601 Loss: 1.1854011468666115 Server Test Accuracy: 53.97938144329897
====> i: 606 Loss: 1.2968746780427458 Server Test Accuracy: 54.50515463917525
====> i: 611 Loss: 1.1758949536330923 Server Test Accuracy: 55.71134020618557
====> i: 616 Loss: 1.226218370371258 Server Test Accuracy: 54.886597938144334
====> i: 621 Loss: 1.354127311491475 Server Test Accuracy: 54.47422680412371
====> i: 626 Loss: 1.1465121989090417 Server Test Accuracy: 55.8041237113402
====> i: 631 Loss: 1.1914873819529395 Server Test Accuracy: 56.21649484536083
====> i: 636 Loss: 1.2531655180700048 Server Test Accuracy: 54.835051546391746
====> i: 641 Loss: 1.3096721542096628 Server Test Accuracy: 55.36082474226803
====> i: 646 Loss: 1.3089302619400711 Server Test Accuracy: 56.50515463917525
====> i: 651 Loss: 1.424825986098383 Server Test Accuracy: 54.092783505154635
====> i: 656 Loss: 1.216934694933523 Server Test Accuracy: 57.18556701030928
====> i: 661 Loss: 1.307532700880901 Server Test Accuracy: 54.577319587628864
====> i: 666 Loss: 1.2423353883101766 Server Test Accuracy: 57.371134020618555
====> i: 671 Loss: 1.732723157077106 Server Test Accuracy: 49.30927835051547
====> i: 676 Loss: 1.3904968252808776 Server Test Accuracy: 52.865979381443296
====> i: 681 Loss: 1.1030036051248764 Server Test Accuracy: 57.54639175257732
====> i: 686 Loss: 1.2027302942632399 Server Test Accuracy: 56.91752577319587
====> i: 691 Loss: 1.1849965101357587 Server Test Accuracy: 56.72164948453609
====> i: 696 Loss: 1.0907271968027978 Server Test Accuracy: 58.680412371134025
====> i: 701 Loss: 1.0998831358459804 Server Test Accuracy: 59.0
====> i: 706 Loss: 1.2859884747371233 Server Test Accuracy: 54.71134020618556
====> i: 711 Loss: 1.237627420136609 Server Test Accuracy: 54.38144329896907
====> i: 716 Loss: 1.2433385421934815 Server Test Accuracy: 55.90721649484536
====> i: 721 Loss: 1.3124751319590306 Server Test Accuracy: 55.75257731958763
====> i: 726 Loss: 1.4742704061503265 Server Test Accuracy: 52.51546391752577
====> i: 731 Loss: 1.3854622341615637 Server Test Accuracy: 53.93814432989691
====> i: 736 Loss: 1.2486620301131122 Server Test Accuracy: 54.76288659793815
====> i: 741 Loss: 1.2691871718647552 Server Test Accuracy: 56.98969072164949
====> i: 746 Loss: 1.4423326157110252 Server Test Accuracy: 54.865979381443296
====> i: 751 Loss: 1.5898504609299688 Server Test Accuracy: 51.21649484536082
====> i: 756 Loss: 1.3370379696187282 Server Test Accuracy: 55.62886597938144
====> i: 761 Loss: 1.2156293721850386 Server Test Accuracy: 56.371134020618555
====> i: 766 Loss: 1.349158991627472 Server Test Accuracy: 56.62886597938145
====> i: 771 Loss: 1.109664730927379 Server Test Accuracy: 59.103092783505154
====> i: 776 Loss: 1.2918455608419537 Server Test Accuracy: 53.52577319587629
====> i: 781 Loss: 1.4200852190019542 Server Test Accuracy: 53.3298969072165
====> i: 786 Loss: 1.181572101472579 Server Test Accuracy: 54.927835051546396
====> i: 791 Loss: 1.1284335122894995 Server Test Accuracy: 57.69072164948453
====> i: 796 Loss: 1.4446517205422684 Server Test Accuracy: 53.83505154639175
====> i: 801 Loss: 1.190858874032178 Server Test Accuracy: 57.81443298969072
====> i: 806 Loss: 1.1472021563765928 Server Test Accuracy: 57.19587628865979
====> i: 811 Loss: 1.1368303357018639 Server Test Accuracy: 58.340206185567006
====> i: 816 Loss: 1.6656782893867224 Server Test Accuracy: 48.876288659793815
====> i: 821 Loss: 1.1450266253087937 Server Test Accuracy: 58.48453608247422
====> i: 826 Loss: 1.2154871920795782 Server Test Accuracy: 56.71134020618556
====> i: 831 Loss: 1.190661341366694 Server Test Accuracy: 58.01030927835051
====> i: 836 Loss: 1.1321158644464826 Server Test Accuracy: 58.01030927835052
====> i: 841 Loss: 2.0533764648068815 Server Test Accuracy: 46.01030927835051
====> i: 846 Loss: 1.2049532434375017 Server Test Accuracy: 55.37113402061855
====> i: 851 Loss: 1.1369619526813939 Server Test Accuracy: 58.3298969072165
====> i: 856 Loss: 1.2797097169246867 Server Test Accuracy: 52.329896907216494
====> i: 861 Loss: 1.676423672993773 Server Test Accuracy: 46.8041237113402
====> i: 866 Loss: 1.7567208964953718 Server Test Accuracy: 47.90721649484536
====> i: 871 Loss: 1.3110594706744265 Server Test Accuracy: 52.072164948453604
====> i: 876 Loss: 1.266168810596171 Server Test Accuracy: 54.8041237113402
====> i: 881 Loss: 1.1943845611872133 Server Test Accuracy: 55.25773195876288
====> i: 886 Loss: 1.3515066294940479 Server Test Accuracy: 54.01030927835051
====> i: 891 Loss: 1.2864564492684052 Server Test Accuracy: 55.58762886597939
====> i: 896 Loss: 1.0406509996382232 Server Test Accuracy: 58.618556701030926
====> i: 901 Loss: 1.3308680341415797 Server Test Accuracy: 54.56701030927836
====> i: 906 Loss: 1.0446157452064693 Server Test Accuracy: 58.68041237113402
====> i: 911 Loss: 1.5772923248291935 Server Test Accuracy: 51.31958762886598
====> i: 916 Loss: 1.6461705938058415 Server Test Accuracy: 50.123711340206185
====> i: 921 Loss: 1.6091176265293787 Server Test Accuracy: 48.134020618556704
====> i: 926 Loss: 1.0778801360388395 Server Test Accuracy: 58.3298969072165
====> i: 931 Loss: 1.0113634313504722 Server Test Accuracy: 60.49484536082475
====> i: 936 Loss: 1.1597336619785152 Server Test Accuracy: 58.319587628865975
====> i: 941 Loss: 1.1428357727441592 Server Test Accuracy: 55.7938144329897
====> i: 946 Loss: 1.2083496814920118 Server Test Accuracy: 57.061855670103085
====> i: 951 Loss: 1.1583085896120857 Server Test Accuracy: 55.62886597938145
====> i: 956 Loss: 1.0381082810384707 Server Test Accuracy: 58.75257731958763
====> i: 961 Loss: 1.2395964257188679 Server Test Accuracy: 55.12371134020618
====> i: 966 Loss: 1.1460850920259338 Server Test Accuracy: 57.670103092783506
====> i: 971 Loss: 1.1381147238550726 Server Test Accuracy: 56.90721649484535
====> i: 976 Loss: 1.092934853452997 Server Test Accuracy: 58.20618556701031
====> i: 981 Loss: 1.4613931450493558 Server Test Accuracy: 52.402061855670105
====> i: 986 Loss: 1.082145885063201 Server Test Accuracy: 56.50515463917525
====> i: 991 Loss: 1.2674753427966352 Server Test Accuracy: 54.886597938144334
====> i: 996 Loss: 1.0786759652120552 Server Test Accuracy: 60.49484536082474
EXPERIMENT IS FINISHED
